# Lecture du graphe construit par run.py — runs/20260926-034850
# plage 2026-09-25 13:29 -> 15:39, fenêtres de 60 s
# fenêtres gardées : 130

queue: food_delivery    run: runs/20260926-034850
window  start_utc                   backlog  backlog_slope   publish_rate   consume_rate rate_imbalance      consumers
29839094  14:14:00             ts-delivery-service-79c46f4f45-tvmfl               705.659           845.869                 -             0.003         447410176
29839094  14:14:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         416366592
29839095  14:15:00             ts-delivery-service-79c46f4f45-bmgvs               705.966           846.528                 -             0.003         438476800
29839095  14:15:00             ts-delivery-service-79c46f4f45-r5pwb               705.977           846.123                 -             0.002         433635328
29839095  14:15:00             ts-delivery-service-79c46f4f45-tvmfl               705.978           846.365                 -             0.003         447266816
29839095  14:15:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         416366592
29839096  14:16:00             ts-delivery-service-79c46f4f45-bmgvs               706.843           846.573                 -             0.003         438484992
29839096  14:16:00             ts-delivery-service-79c46f4f45-r5pwb               706.055           846.774                 -             0.004         433651712
29839096  14:16:00             ts-delivery-service-79c46f4f45-tvmfl               705.577           846.091                 -             0.004         447266816
29839096  14:16:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         416366592
29839097  14:17:00             ts-delivery-service-79c46f4f45-bmgvs               709.891           850.272                 -             0.002         438484992
29839097  14:17:00             ts-delivery-service-79c46f4f45-r5pwb               706.129           847.143                 -             0.004         433651712
29839097  14:17:00             ts-delivery-service-79c46f4f45-tvmfl               705.831           846.680                 -             0.003         447373312
29839097  14:17:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         416370688
29839098  14:18:00             ts-delivery-service-79c46f4f45-bmgvs               710.214           848.664                 -             0.003         438484992
29839098  14:18:00             ts-delivery-service-79c46f4f45-r5pwb               706.093           846.810                 -             0.003         433651712
29839098  14:18:00             ts-delivery-service-79c46f4f45-tvmfl               705.610           846.174                 -             0.002         447307776
29839098  14:18:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         416366592
29839099  14:19:00             ts-delivery-service-79c46f4f45-bmgvs               709.396           848.915                 -             0.001         438480896
29839099  14:19:00             ts-delivery-service-79c46f4f45-r5pwb               706.007           846.525                 -             0.003         433942528
29839099  14:19:00             ts-delivery-service-79c46f4f45-tvmfl               706.083           845.820                 -             0.003         447270912
29839099  14:19:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         416366592
29839100  14:20:00             ts-delivery-service-79c46f4f45-bmgvs               709.115           848.963                 -             0.003         438648832
29839100  14:20:00             ts-delivery-service-79c46f4f45-r5pwb               706.042           845.160                 -             0.003         433725440
29839100  14:20:00             ts-delivery-service-79c46f4f45-tvmfl               705.854           846.208                 -             0.003         447287296
29839100  14:20:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         416366592
29839101  14:21:00             ts-delivery-service-79c46f4f45-bmgvs               709.323           846.084                 -             0.003         438390784
29839101  14:21:00             ts-delivery-service-79c46f4f45-r5pwb               706.111           846.251                 -             0.003         433725440
29839101  14:21:00             ts-delivery-service-79c46f4f45-tvmfl               706.001           846.354                 -             0.003         447287296
29839101  14:21:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         416399360
29839102  14:22:00             ts-delivery-service-79c46f4f45-bmgvs               708.674           848.979                 -             0.002         438390784
29839102  14:22:00             ts-delivery-service-79c46f4f45-r5pwb               706.163           846.609                 -             0.003         433729536
29839102  14:22:00             ts-delivery-service-79c46f4f45-tvmfl               705.660           846.181                 -             0.003         447287296
29839102  14:22:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         416366592
29839103  14:23:00             ts-delivery-service-79c46f4f45-bmgvs               709.360           850.898                 -             0.003         438390784
29839103  14:23:00             ts-delivery-service-79c46f4f45-r5pwb               706.026           847.043                 -             0.002         433729536
29839103  14:23:00             ts-delivery-service-79c46f4f45-tvmfl               705.834           846.439                 -             0.003         447447040
29839103  14:23:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         416366592
29839104  14:24:00             ts-delivery-service-79c46f4f45-bmgvs               709.215           849.762                 -             0.002         438386688
29839104  14:24:00             ts-delivery-service-79c46f4f45-r5pwb               705.812           846.534                 -             0.003         433729536
29839104  14:24:00             ts-delivery-service-79c46f4f45-tvmfl               705.759           847.021                 -             0.002         447471616
29839104  14:24:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         416366592
29839105  14:25:00             ts-delivery-service-79c46f4f45-bmgvs               709.198           849.995                 -             0.002         438431744
29839105  14:25:00             ts-delivery-service-79c46f4f45-r5pwb               705.875           846.416                 -             0.003         433729536
29839105  14:25:00             ts-delivery-service-79c46f4f45-tvmfl               705.758           846.261                 -             0.003         447471616
29839105  14:25:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         416366592
29839106  14:26:00             ts-delivery-service-79c46f4f45-bmgvs               708.825           847.930                 -             0.002         438394880
29839106  14:26:00             ts-delivery-service-79c46f4f45-r5pwb               705.875           846.454                 -             0.003         432685056
29839106  14:26:00             ts-delivery-service-79c46f4f45-tvmfl               705.781           846.157                 -             0.003         447471616
29839106  14:26:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         416366592
29839107  14:27:00             ts-delivery-service-79c46f4f45-bmgvs               709.358           850.607                 -             0.002         438394880
29839107  14:27:00             ts-delivery-service-79c46f4f45-r5pwb               705.931           846.391                 -             0.002         432685056
29839107  14:27:00             ts-delivery-service-79c46f4f45-tvmfl               705.750           846.028                 -             0.003         447471616
29839107  14:27:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.000         416366592
29839108  14:28:00             ts-delivery-service-79c46f4f45-bmgvs               708.993           850.160                 -             0.002         438394880
29839108  14:28:00             ts-delivery-service-79c46f4f45-r5pwb               705.901           846.705                 -             0.004         432685056
29839108  14:28:00             ts-delivery-service-79c46f4f45-tvmfl               705.832           846.053                 -             0.003         447324160
29839108  14:28:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         416366592
29839109  14:29:00             ts-delivery-service-79c46f4f45-bmgvs               708.936           847.870                 -             0.002         438661120
29839109  14:29:00             ts-delivery-service-79c46f4f45-r5pwb               705.921           846.355                 -             0.002         432685056
29839109  14:29:00             ts-delivery-service-79c46f4f45-tvmfl               705.707           846.578                 -             0.003         447393792
29839109  14:29:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         416366592
29839110  14:30:00             ts-delivery-service-79c46f4f45-bmgvs               708.904           849.740                 -             0.002         438435840
29839110  14:30:00             ts-delivery-service-79c46f4f45-r5pwb               705.998           846.587                 -             0.003         432685056
29839110  14:30:00             ts-delivery-service-79c46f4f45-tvmfl               705.686           845.985                 -             0.003         447324160
29839110  14:30:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         416366592
29839111  14:31:00             ts-delivery-service-79c46f4f45-bmgvs               708.240           849.600                 -             0.002         438403072
29839111  14:31:00             ts-delivery-service-79c46f4f45-r5pwb               706.043           846.569                 -             0.003         432685056
29839111  14:31:00             ts-delivery-service-79c46f4f45-tvmfl               705.719           846.306                 -             0.002         447328256
29839111  14:31:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         416366592
29839112  14:32:00             ts-delivery-service-79c46f4f45-bmgvs               707.982           848.298                 -             0.002         438439936
29839112  14:32:00             ts-delivery-service-79c46f4f45-r5pwb               705.798           846.430                 -             0.003         432693248
29839112  14:32:00             ts-delivery-service-79c46f4f45-tvmfl               705.700           846.139                 -             0.003         447324160
29839112  14:32:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         416366592
29839113  14:33:00             ts-delivery-service-79c46f4f45-bmgvs               708.317           848.965                 -             0.003         438444032
29839113  14:33:00             ts-delivery-service-79c46f4f45-r5pwb               705.883           846.203                 -             0.003         432754688
29839113  14:33:00             ts-delivery-service-79c46f4f45-tvmfl               705.773           846.196                 -             0.003         447524864
29839113  14:33:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         416370688
29839114  14:34:00             ts-delivery-service-79c46f4f45-bmgvs               707.831           847.650                 -             0.001         438444032
29839114  14:34:00             ts-delivery-service-79c46f4f45-r5pwb               705.913           845.748                 -             0.005         432689152
29839114  14:34:00             ts-delivery-service-79c46f4f45-tvmfl               705.683           707.970                 -             0.003         447528960
29839114  14:34:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         416370688
29839115  14:35:00             ts-delivery-service-79c46f4f45-bmgvs               708.227           847.011                 -             0.002         438476800
29839115  14:35:00             ts-delivery-service-79c46f4f45-r5pwb               705.841           846.232                 -             0.003         432713728
29839115  14:35:00             ts-delivery-service-79c46f4f45-tvmfl               705.894           846.916                 -             0.002         447533056
29839115  14:35:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         416370688
29839116  14:36:00             ts-delivery-service-79c46f4f45-bmgvs               706.984           846.261                 -             0.002         438439936
29839116  14:36:00             ts-delivery-service-79c46f4f45-r5pwb               705.986           846.983                 -             0.002         432746496
29839116  14:36:00             ts-delivery-service-79c46f4f45-tvmfl               705.901           846.108                 -             0.003         447528960
29839116  14:36:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         416366592
29839117  14:37:00             ts-delivery-service-79c46f4f45-bmgvs               705.644           846.098                 -             0.003         438456320
29839117  14:37:00             ts-delivery-service-79c46f4f45-r5pwb               705.883           846.236                 -             0.003         432713728
29839117  14:37:00             ts-delivery-service-79c46f4f45-tvmfl               705.960           846.198                 -             0.002         447553536
29839117  14:37:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         416366592
29839118  14:38:00             ts-delivery-service-79c46f4f45-bmgvs               705.617           845.931                 -             0.003         438452224
29839118  14:38:00             ts-delivery-service-79c46f4f45-r5pwb               705.672           846.711                 -             0.003         432713728
29839118  14:38:00             ts-delivery-service-79c46f4f45-tvmfl               705.654           846.254                 -             0.003         447553536
29839118  14:38:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         416366592
29839119  14:39:00             ts-delivery-service-79c46f4f45-bmgvs               706.086           846.163                 -             0.002         438452224
29839119  14:39:00             ts-delivery-service-79c46f4f45-r5pwb               706.032           846.627                 -             0.002         432713728
29839119  14:39:00             ts-delivery-service-79c46f4f45-tvmfl               706.091           846.300                 -             0.002         447549440
29839119  14:39:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         416366592
29839120  14:40:00             ts-delivery-service-79c46f4f45-bmgvs               705.921           845.701                 -             0.002         438456320
29839120  14:40:00             ts-delivery-service-79c46f4f45-r5pwb               705.777           846.428                 -             0.003         432721920
29839120  14:40:00             ts-delivery-service-79c46f4f45-tvmfl               705.852           846.117                 -             0.002         447553536
29839120  14:40:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         416366592
29839121  14:41:00             ts-delivery-service-79c46f4f45-bmgvs               705.871           846.646                 -             0.003         438456320
29839121  14:41:00             ts-delivery-service-79c46f4f45-r5pwb               705.987           846.547                 -             0.003         432721920
29839121  14:41:00             ts-delivery-service-79c46f4f45-tvmfl               706.189           846.581                 -             0.004         447582208
29839121  14:41:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         416370688
29839122  14:42:00             ts-delivery-service-79c46f4f45-bmgvs               705.884           846.139                 -             0.003         438554624
29839122  14:42:00             ts-delivery-service-79c46f4f45-r5pwb               706.106           846.333                 -             0.003         432721920
29839122  14:42:00             ts-delivery-service-79c46f4f45-tvmfl               706.265           846.730                 -             0.003         447582208
29839122  14:42:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         416366592
29839123  14:43:00             ts-delivery-service-79c46f4f45-bmgvs               705.947           846.392                 -             0.002         438558720
29839123  14:43:00             ts-delivery-service-79c46f4f45-r5pwb               705.860           847.051                 -             0.002         432730112
29839123  14:43:00             ts-delivery-service-79c46f4f45-tvmfl               705.977           846.047                 -             0.002         447582208
29839123  14:43:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         416399360
29839124  14:44:00             ts-delivery-service-79c46f4f45-bmgvs               705.907           845.527                 -             0.003         438558720
29839124  14:44:00             ts-delivery-service-79c46f4f45-r5pwb               705.841           845.915                 -             0.003         432730112
29839124  14:44:00             ts-delivery-service-79c46f4f45-tvmfl               705.780           846.397                 -             0.002         447582208
29839124  14:44:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         416366592
29839125  14:45:00             ts-delivery-service-79c46f4f45-bmgvs               705.502           846.543                 -             0.002         438554624
29839125  14:45:00             ts-delivery-service-79c46f4f45-r5pwb               705.832           845.897                 -             0.003         432730112
29839125  14:45:00             ts-delivery-service-79c46f4f45-tvmfl               705.452           846.493                 -             0.003         447582208
29839125  14:45:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         416366592
29839126  14:46:00             ts-delivery-service-79c46f4f45-bmgvs               705.812           846.570                 -             0.003         438566912
29839126  14:46:00             ts-delivery-service-79c46f4f45-r5pwb               705.800           845.939                 -             0.003         432730112
29839126  14:46:00             ts-delivery-service-79c46f4f45-tvmfl               705.835           845.503                 -             0.003         447602688
29839126  14:46:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         416366592
29839127  14:47:00             ts-delivery-service-79c46f4f45-bmgvs               705.697           846.322                 -             0.002         438566912
29839127  14:47:00             ts-delivery-service-79c46f4f45-r5pwb               706.009           846.663                 -             0.002         432734208
29839127  14:47:00             ts-delivery-service-79c46f4f45-tvmfl               705.861           846.284                 -             0.001         447602688
29839127  14:47:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         416370688
29839128  14:48:00             ts-delivery-service-79c46f4f45-bmgvs               705.786           846.752                 -             0.002         438566912
29839128  14:48:00             ts-delivery-service-79c46f4f45-r5pwb               706.041           846.599                 -             0.003         432730112
29839128  14:48:00             ts-delivery-service-79c46f4f45-tvmfl               705.781           845.715                 -             0.003         447602688
29839128  14:48:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         416366592
29839129  14:49:00             ts-delivery-service-79c46f4f45-bmgvs               706.025           846.467                 -             0.003         438566912
29839129  14:49:00             ts-delivery-service-79c46f4f45-r5pwb               705.957           846.157                 -             0.003         432742400
29839129  14:49:00             ts-delivery-service-79c46f4f45-tvmfl               705.689           845.824                 -             0.002         447602688
29839129  14:49:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         416366592
29839130  14:50:00             ts-delivery-service-79c46f4f45-bmgvs               705.780           708.017                 -             0.003         438575104
29839130  14:50:00             ts-delivery-service-79c46f4f45-r5pwb               705.778           846.394                 -             0.003         432742400
29839130  14:50:00             ts-delivery-service-79c46f4f45-tvmfl               705.736           846.311                 -             0.003         447488000
29839130  14:50:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         416366592
29839131  14:51:00             ts-delivery-service-79c46f4f45-bmgvs               705.567           846.196                 -             0.002         438571008
29839131  14:51:00             ts-delivery-service-79c46f4f45-r5pwb               706.001           847.201                 -             0.003         432775168
29839131  14:51:00             ts-delivery-service-79c46f4f45-tvmfl               705.554           845.913                 -             0.002         447512576
29839131  14:51:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         416370688
29839132  14:52:00             ts-delivery-service-79c46f4f45-bmgvs               705.772           845.952                 -             0.002         438575104
29839132  14:52:00             ts-delivery-service-79c46f4f45-r5pwb               705.949           846.217                 -             0.002         432742400
29839132  14:52:00             ts-delivery-service-79c46f4f45-tvmfl               705.804           846.237                 -             0.002         447488000
29839132  14:52:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         416370688
29839133  14:53:00             ts-delivery-service-79c46f4f45-bmgvs               705.910           846.785                 -             0.003         438575104
29839133  14:53:00             ts-delivery-service-79c46f4f45-r5pwb               706.052           847.359                 -             0.003         432742400
29839133  14:53:00             ts-delivery-service-79c46f4f45-tvmfl               705.667           708.974                 -             0.003         447483904
29839133  14:53:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         416370688
29839134  14:54:00             ts-delivery-service-79c46f4f45-bmgvs               705.770           846.322                 -             0.002         438575104
29839134  14:54:00             ts-delivery-service-79c46f4f45-r5pwb               705.945           846.305                 -             0.002         432742400
29839134  14:54:00             ts-delivery-service-79c46f4f45-tvmfl               705.502           846.351                 -             0.003         447504384
29839134  14:54:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         416366592
29839135  14:55:00             ts-delivery-service-79c46f4f45-bmgvs               705.900           846.190                 -             0.003         438579200
29839135  14:55:00             ts-delivery-service-79c46f4f45-r5pwb               706.350           847.165                 -             0.003         432599040
29839135  14:55:00             ts-delivery-service-79c46f4f45-tvmfl               705.701           846.101                 -             0.003         447500288
29839135  14:55:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         416501760
29839136  14:56:00             ts-delivery-service-79c46f4f45-bmgvs               706.075           846.773                 -             0.002         438579200
29839136  14:56:00             ts-delivery-service-79c46f4f45-r5pwb               705.876           708.696                 -             0.003         432488448
29839136  14:56:00             ts-delivery-service-79c46f4f45-tvmfl               705.523           846.347                 -             0.002         447504384
29839136  14:56:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         416370688
29839137  14:57:00             ts-delivery-service-79c46f4f45-bmgvs               705.873           846.205                 -             0.003         438579200
29839137  14:57:00             ts-delivery-service-79c46f4f45-r5pwb               705.757           846.443                 -             0.002         432680960
29839137  14:57:00             ts-delivery-service-79c46f4f45-tvmfl               706.004           846.018                 -             0.002         447500288
29839137  14:57:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         416366592
29839138  14:58:00             ts-delivery-service-79c46f4f45-bmgvs               706.208           846.573                 -             0.002         438579200
29839138  14:58:00             ts-delivery-service-79c46f4f45-r5pwb               706.318           847.303                 -             0.003         432738304
29839138  14:58:00             ts-delivery-service-79c46f4f45-tvmfl               706.086           846.120                 -             0.003         447504384
29839138  14:58:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         416366592
29839139  14:59:00             ts-delivery-service-79c46f4f45-bmgvs               705.856           846.303                 -             0.002         438587392
29839139  14:59:00             ts-delivery-service-79c46f4f45-r5pwb               706.073           846.505                 -             0.002         432738304
29839139  14:59:00             ts-delivery-service-79c46f4f45-tvmfl               705.628           845.799                 -             0.003         447516672
29839139  14:59:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         416366592
29839140  15:00:00             ts-delivery-service-79c46f4f45-bmgvs               705.984           846.299                 -             0.003         438554624
29839140  15:00:00             ts-delivery-service-79c46f4f45-r5pwb               706.044           846.583                 -             0.004         432746496
29839140  15:00:00             ts-delivery-service-79c46f4f45-tvmfl               705.837           846.517                 -             0.003         447520768
29839140  15:00:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         416366592
29839141  15:01:00             ts-delivery-service-79c46f4f45-bmgvs               706.073           847.110                 -             0.002         438734848
29839141  15:01:00             ts-delivery-service-79c46f4f45-r5pwb               706.454           848.507                 -             0.002         432775168
29839141  15:01:00             ts-delivery-service-79c46f4f45-tvmfl               705.820           846.951                 -             0.002         447512576
29839141  15:01:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         416366592
29839142  15:02:00             ts-delivery-service-79c46f4f45-bmgvs               846.304           847.518                 -             0.002         438554624
29839142  15:02:00             ts-delivery-service-79c46f4f45-r5pwb               848.331           855.856                 -             0.001         432742400
29839142  15:02:00             ts-delivery-service-79c46f4f45-tvmfl               846.205           847.121                 -             0.002         447512576
29839142  15:02:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         416366592
29839143  15:03:00             ts-delivery-service-79c46f4f45-bmgvs               706.080           847.178                 -             0.002         438554624
29839143  15:03:00             ts-delivery-service-79c46f4f45-r5pwb               710.692           851.364                 -             0.001         432865280
29839143  15:03:00             ts-delivery-service-79c46f4f45-tvmfl               706.767           847.139                 -             0.003         447647744
29839143  15:03:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         416366592
29839144  15:04:00             ts-delivery-service-79c46f4f45-bmgvs               846.355           848.142                 -             0.002         438558720
29839144  15:04:00             ts-delivery-service-79c46f4f45-r5pwb               848.336           860.377                 -             0.001         432750592
29839144  15:04:00             ts-delivery-service-79c46f4f45-tvmfl               846.539           848.180                 -             0.001         447549440
29839144  15:04:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         416321536
29839145  15:05:00             ts-delivery-service-79c46f4f45-bmgvs               846.869           847.752                 -             0.001         438558720
29839145  15:05:00             ts-delivery-service-79c46f4f45-r5pwb               850.427           856.274                 -             0.001         432746496
29839145  15:05:00             ts-delivery-service-79c46f4f45-tvmfl               846.522           851.997                 -             0.002         446525440
29839145  15:05:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         416358400
29839146  15:06:00             ts-delivery-service-79c46f4f45-bmgvs               847.249           891.891                 -             0.002         438558720
29839146  15:06:00             ts-delivery-service-79c46f4f45-r5pwb               848.762           855.470                 -             0.001         432746496
29839146  15:06:00             ts-delivery-service-79c46f4f45-tvmfl               846.717           855.286                 -             0.001         446521344
29839146  15:06:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         416354304
29839147  15:07:00             ts-delivery-service-79c46f4f45-bmgvs               846.151           847.250                 -             0.002         438829056
29839147  15:07:00             ts-delivery-service-79c46f4f45-r5pwb               723.081           856.138                 -             0.002         432766976
29839147  15:07:00             ts-delivery-service-79c46f4f45-tvmfl               845.670           847.340                 -             0.002         446525440
29839147  15:07:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         416358400
29839148  15:08:00             ts-delivery-service-79c46f4f45-bmgvs               706.559           847.344                 -             0.003         438562816
29839148  15:08:00             ts-delivery-service-79c46f4f45-r5pwb               710.181           853.969                 -             0.002         432803840
29839148  15:08:00             ts-delivery-service-79c46f4f45-tvmfl               706.239           847.208                 -             0.002         446521344
29839148  15:08:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         416354304
29839149  15:09:00             ts-delivery-service-79c46f4f45-bmgvs               845.977           847.759                 -             0.001         438558720
29839149  15:09:00             ts-delivery-service-79c46f4f45-r5pwb               846.447           854.630                 -             0.001         432766976
29839149  15:09:00             ts-delivery-service-79c46f4f45-tvmfl               846.408           847.274                 -             0.001         446521344
29839149  15:09:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         416354304
29839150  15:10:00             ts-delivery-service-79c46f4f45-bmgvs               846.187           848.110                 -             0.001         438562816
29839150  15:10:00             ts-delivery-service-79c46f4f45-r5pwb               847.276           852.485                 -             0.001         432771072
29839150  15:10:00             ts-delivery-service-79c46f4f45-tvmfl               846.185           849.660                 -             0.001         446521344
29839150  15:10:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         416354304
29839151  15:11:00             ts-delivery-service-79c46f4f45-bmgvs               846.620           847.695                 -             0.002         438562816
29839151  15:11:00             ts-delivery-service-79c46f4f45-r5pwb               846.017           858.724                 -             0.001         432766976
29839151  15:11:00             ts-delivery-service-79c46f4f45-tvmfl               845.942           847.107                 -             0.001         446521344
29839151  15:11:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         416321536
29839152  15:12:00             ts-delivery-service-79c46f4f45-bmgvs               846.743           847.663                 -             0.001         438566912
29839152  15:12:00             ts-delivery-service-79c46f4f45-r5pwb               846.000           852.987                 -             0.001         432771072
29839152  15:12:00             ts-delivery-service-79c46f4f45-tvmfl               846.063           847.412                 -             0.002         446525440
29839152  15:12:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         416350208
29839153  15:13:00             ts-delivery-service-79c46f4f45-bmgvs               847.024           847.844                 -             0.002         438562816
29839153  15:13:00             ts-delivery-service-79c46f4f45-r5pwb               849.152           856.636                 -             0.001         432771072
29839153  15:13:00             ts-delivery-service-79c46f4f45-tvmfl               846.683           848.236                 -             0.001         446525440
29839153  15:13:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         416251904
29839154  15:14:00             ts-delivery-service-79c46f4f45-bmgvs               846.503           847.415                 -             0.001         438562816
29839154  15:14:00             ts-delivery-service-79c46f4f45-r5pwb               846.191           857.411                 -             0.001         432771072
29839154  15:14:00             ts-delivery-service-79c46f4f45-tvmfl               846.421           847.213                 -             0.002         446558208
29839154  15:14:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         416317440
29839155  15:15:00             ts-delivery-service-79c46f4f45-bmgvs               706.650           847.780                 -             0.002         438566912
29839155  15:15:00             ts-delivery-service-79c46f4f45-r5pwb               713.949           855.779                 -             0.001         432775168
29839155  15:15:00             ts-delivery-service-79c46f4f45-tvmfl               706.276           847.363                 -             0.001         446529536
29839155  15:15:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         416190464
29839156  15:16:00             ts-delivery-service-79c46f4f45-bmgvs               845.948           847.830                 -             0.001         438562816
29839156  15:16:00             ts-delivery-service-79c46f4f45-r5pwb               846.207           853.631                 -             0.002         432807936
29839156  15:16:00             ts-delivery-service-79c46f4f45-tvmfl               845.965           847.776                 -             0.002         446525440
29839156  15:16:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         416190464
29839157  15:17:00             ts-delivery-service-79c46f4f45-bmgvs               846.897           849.031                 -             0.002         438566912
29839157  15:17:00             ts-delivery-service-79c46f4f45-r5pwb               851.338           865.345                 -             0.001         433074176
29839157  15:17:00             ts-delivery-service-79c46f4f45-tvmfl               845.925           848.118                 -             0.001         446525440
29839157  15:17:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         416456704
29839158  15:18:00             ts-delivery-service-79c46f4f45-bmgvs               846.402           848.103                 -             0.002         438566912
29839158  15:18:00             ts-delivery-service-79c46f4f45-r5pwb               846.691              1883                 -             0.002         432775168
29839158  15:18:00             ts-delivery-service-79c46f4f45-tvmfl               845.771           847.194                 -             0.002         446533632
29839158  15:18:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         416321536
29839159  15:19:00             ts-delivery-service-79c46f4f45-bmgvs               846.611           847.215                 -             0.001         438566912
29839159  15:19:00             ts-delivery-service-79c46f4f45-r5pwb               852.503           855.445                 -             0.001         432807936
29839159  15:19:00             ts-delivery-service-79c46f4f45-tvmfl               846.453           847.846                 -             0.001         446537728
29839159  15:19:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         416358400
29839160  15:20:00             ts-delivery-service-79c46f4f45-bmgvs               706.190           846.991                 -             0.002         438571008
29839160  15:20:00             ts-delivery-service-79c46f4f45-r5pwb               710.501           851.737                 -             0.002         432812032
29839160  15:20:00             ts-delivery-service-79c46f4f45-tvmfl               706.181           847.079                 -             0.002         446566400
